ztfname,ra,dec
ZTF19aapnzde,224.4512277,34.4781892
ZTF22aatwsqt,224.4695565,44.8892512
ZTF22aalpfln,224.5038016,49.9530989
ZTF20aauvmix,224.5658533,33.1142357
ZTF19abtuigb,224.6117082,8.210921
ZTF22aadfrjm,224.65708,10.5736014
ZTF18aasdwcj,224.6783899,53.669132
ZTF18abjdjge,224.6937486,44.6706117
ZTF21abcimwb,224.7435235,35.4421338
ZTF18aaqfziz,224.7691097,19.5872869
ZTF19abfdsbu,224.7993794,48.3491427
ZTF21aanuyro,224.8264744,59.9002886
ZTF21aaplnef,224.8349877,38.5160088
ZTF18aaykmzg,224.8783373,28.1829881
ZTF22aakmsjr,224.8945658,-23.1819905
ZTF18aaxvpsw,224.9766247,39.0787171
ZTF21aaabzsj,225.1217327,22.3848252
ZTF23aaqasrd,225.1312866,11.5302946
ZTF23aaqanze,225.1559176,17.5619237
ZTF21abjxoae,225.157235,-8.2834636
ZTF20aahqbib,225.2324329,8.5801537
ZTF18abqjvyl,225.2653072,44.1565997
ZTF21aapjmpq,225.2802697,12.3139939
ZTF19aanxufb,225.3040445,-11.3408672
ZTF20abjnmhn,225.3331158,15.7574992
ZTF18acwzdbb,225.3450977,-10.1806704
ZTF23aaciosd,225.3474152,25.4990359
ZTF19abuejud,225.38946,49.1096122
ZTF20aazymxi,225.4203928,78.3146272
ZTF18aazxdyy,225.4885997,25.7712897
ZTF21abvarfi,225.5185602,28.7002004
ZTF21acrcncw,225.5725508,11.9174562
ZTF20abgwgqj,225.5837113,27.8138923
ZTF19aaokist,225.6607985,10.9432155
ZTF22aajhtpy,225.6644946,17.2398485
ZTF23aacdmqq,225.6766169,7.9389629
ZTF22aaiugin,225.689069,-15.8032108
ZTF20abajdvf,225.6912855,58.534783
ZTF23aagcicf,225.7266377,17.1467775
ZTF20abvdtgl,225.7952619,8.122046
ZTF22aaparwk,225.8444212,34.9365568
ZTF22aafoweb,225.8655716,34.4145853
ZTF22aauwyuq,225.8767894,10.2621637
ZTF18abmoung,225.9379958,61.5678983
ZTF21abjeyoh,225.9406018,76.788332
ZTF18aayjvve,226.0691742,35.8150346
ZTF20aczgoml,226.0979067,35.8967567
ZTF18abjtgdo,226.0982255,61.6214536
ZTF20aadcbux,226.1197776,8.3616661
ZTF20aakodiq,226.1670286,35.9499547
ZTF22aaaeewn,226.1939553,18.3312629
ZTF21aarrwdu,226.2532594,5.7936789
ZTF18aarikzk,226.2649631,28.8154262
ZTF22aaosioz,226.2674118,-7.2953044
ZTF23aadbswn,226.272453,28.4812577
ZTF23aaeavsh,226.3105757,20.581997
ZTF22aaaehzd,226.3393177,2.3080803
ZTF19aaxyukr,226.3755406,16.8942465
ZTF18abjvhec,226.3767119,30.910239
ZTF19aalzmmt,226.4068549,21.3744819
ZTF20abefaya,226.4077318,-5.2538501
ZTF21aasbkrl,226.4231069,31.9936297
ZTF22aantrtp,226.4708922,39.5230773
ZTF23aadozop,226.5090764,47.131321
ZTF19acajpre,226.5128505,55.5730548
ZTF18aatezaj,226.5422229,53.4106253
ZTF20aaxbvtz,226.622572,10.2668376
ZTF19acxqakw,226.702577,8.7446969
ZTF21abfjrjy,226.7127078,23.3308374
ZTF19abguzsx,226.783456,3.7830991
ZTF22aaafeil,226.7969155,35.9931433
ZTF18aabyhlc,226.84514735,38.41654675
ZTF22aaaffer,226.8473937,51.8463877
ZTF19aarnrbw,226.8635897,3.2041903
ZTF19abcncdg,226.876352,-5.4567024
ZTF18ablqjul,226.9130081,38.2136075
ZTF21abdmsef,226.9132551,17.4771703
ZTF18abklljv,226.9155932,38.4626383
ZTF22aaucozn,226.9222412,70.9843589
ZTF20abgfvav,226.9226797,32.0095688
ZTF21aapkvrd,226.9498737,-10.2471885
ZTF18abddmrf,226.9672719,38.0484624
ZTF18abcpolh,226.9941479,1.2324049
ZTF18abqjurg,227.0176079,37.2515181
ZTF18abkudjo,227.0605615,34.8682496
ZTF23aakrkjt,227.0663543,6.7994437
ZTF23aapwwak,227.1207511,18.7221846
ZTF18aatiudp,227.1335311,7.5856306
ZTF19abdmfgf,227.1352303,5.8434533
ZTF21abfnjiu,227.2516452,20.6408524
ZTF22aavcfed,227.2602927,20.4114044
ZTF18abssukb,227.2636015,31.9410999
ZTF23aaawcyt,227.2785599,3.5197913
ZTF21abaeqml,227.3406284,-11.1193922
ZTF18aaoektp,227.3563318,25.471587
ZTF21aatdzmt,227.3652696,36.8174597
ZTF21abdlvxh,227.4536511,0.5333928
Gaia21fub,227.4610833333333,0.8328194444444444
ZTF19aavounq,227.4914076,14.518145
ZTF19aavxpbx,227.5250658,-12.9431339
ZTF22aaidexe,227.609426,6.0064987
ZTF18abixjey,227.6330674,45.2272794
ZTF18abgkjff,227.668636,8.5743367
ZTF18aaxmmyt,227.6813815,5.4809747
ZTF22aahhywm,227.6844019,-11.5994531
ZTF22aakqvzc,227.7030975,27.6504501
ZTF22aaidexf,227.7536849,5.971631
ZTF19abhzewi,227.7640141,52.0501677
ZTF21aapkfjx,227.7746392,5.1073013
ZTF19aanmclt,227.838489,11.3941058
ZTF21aarigsr,227.8437939,26.7922501
ZTF22aamiomf,227.900906,19.2107414
ZTF21aateglh,227.911981,15.3476107
ZTF20abixkhh,227.9469716,36.7708769
ZTF22aadqkuv,227.9801211,2.1840006
ZTF21absbqor,228.0029943,-11.4051124
ZTF21abjbnhh,228.004972,-3.2223298
ZTF19aauplxw,228.0326813,1.0605119
ZTF23aagdebl,228.0604769,3.7873626
ZTF18aaqehoc,228.1856016,40.1099099
ZTF20abhvnzc,228.1880244,41.2336874
ZTF20acwfgiy,228.1899962,7.3646972
ZTF18ablsztl,228.20494455,56.2592161
ZTF22aajhkvu,228.2131224,28.6586095
ZTF21aasaxfg,228.3638021,25.206686
ZTF20aaghoqz,228.4517781,8.3312706
ZTF20aaqpxtm,228.4791482,52.7229544
ZTF21abqedrq,228.5336613,1.1267194
ZTF19aaczymx,228.5466769,-14.3498632
ZTF22aaajrdf,228.6152896,50.3170866
ZTF20aattqbi,228.7103692,17.2686012
ZTF20aappghn,228.9011974,4.2317433
ZTF23aaeqsve,228.9932001,15.6767713
ZTF23aaiwlzm,228.9946881,36.4272144
ZTF21ablqsnv,229.0189203,19.8603613
ZTF22aaaxiru,229.0311552,30.0789817
ZTF19aatnfvj,229.0332798,15.4585721
ZTF23aaeqsvb,229.0432867,19.7777562
ZTF20aamknxn,229.0534205,32.6515041
ZTF19aavrswr,229.1529749,7.0667861
ZTF22abyvbfc,229.1815271,14.8430453
ZTF23aaojwkb,229.2276956,28.3073841
ZTF23aamvyyl,229.2775514,11.3640256
ZTF20aattqnm,229.2804468,14.467048
ZTF20abfhway,229.3012323,5.7393678
ZTF20aattqcv,229.3271422,13.0227343
ZTF20aauwuui,229.3365629,50.9047999
ZTF22aaaekdn,229.3754583,58.3655013
ZTF21aahfjbs,229.3975579,18.1180774
ZTF18aakiwbs,229.4025472,57.1850958
ZTF22abyokjo,229.4516299,48.8040976
ZTF19aailteb,229.4857493,37.1139979
ZTF21aaqpykm,229.5394615,15.1762406
ZTF23aantmqa,229.6792202,79.4713706
ZTF21aalkknw,229.6966479,27.4325079
ZTF21abvajfr,229.7067001,27.2154057
ZTF21aavsbkt,229.7403501,68.1645033
ZTF19abaosan,229.8106926,7.8663855
ZTF20abefdvd,229.8433512,20.5435008
ZTF21aasaxdk,229.8608866,23.397661
ZTF21aaaovua,229.864843,6.2315357
ZTF21aazefjq,229.8668255,13.8494673
ZTF23aaahusn,229.8934456,27.7820072
ZTF22aataizc,229.9584707,28.23596
ZTF21abvajfq,229.9814939,27.7266964
ZTF19aamdmcs,229.9963283,20.713028
ZTF21abbjybk,230.0048053,22.8866837
ZTF22abafcrf,230.0905408,28.9148063
ZTF22aadfstk,230.1605443,3.6652444
ZTF20abbeeyt,230.2134052,33.4245528
ZTF22aadfkzb,230.2307874,68.3496314
ZTF18abmjvuf,230.3098301,30.6365859
ZTF18aamvfeb,230.3303331,34.2962932
ZTF22aaaeezt,230.3343029,23.9569715
ZTF18abcecfi,230.3511929,69.6062017
ZTF19aaupkev,230.360524,37.4546166
ZTF18acusueb,230.3701329,15.1391118
ZTF22aavxkto,230.3741978,-6.5923451
ZTF23aadcavq,230.4287986,39.6213347
ZTF22aabwuwv,230.4430604,30.7210999
ZTF20aavzlxm,230.5082791,50.1705026
ZTF18aahatvc,230.5190908,30.0487325
ZTF21aaxstzy,230.5818544,22.6817873
ZTF19abgbkwv,230.60414,1.0252146
ZTF23aamqzyz,230.6364238,64.8617491
ZTF18aaybfsd,230.7162862,38.4496056
ZTF21abcpazz,230.7367761,31.8252551
ZTF20aascwvz,230.8119683,0.0649272
ZTF19aazgdvh,230.8429316,28.6125373
ZTF22aadfjze,230.8702862,36.2675841
ZTF22aavcyar,230.9949919,69.7594725
ZTF22acaibqo,231.0611159,50.025337
ZTF23aadcben,231.0651406,67.1465475
ZTF21aavheiv,231.1078568,70.3278971
ZTF20aankhoa,231.1468515,53.7730831
ZTF23aahfxpr,231.1855165,68.7270381
ZTF21aagyscx,231.1914365,62.3446807
ZTF22abafbzv,231.2512118,34.2217239
ZTF22aaipocw,231.2749788,37.9604091
ZTF19abaeyln,231.2788767,11.5851947
ZTF18abixrei,231.2896274,31.7417342
ZTF23aalfyag,231.3238521,45.7241495
ZTF20abjcuep,231.3293606,21.3541096
ZTF23aajsemu,231.3551631,-18.1270246
ZTF20abedydu,231.3714476,65.3353066
ZTF22aaausjq,231.4207933,-16.8671328
ZTF22aaafomy,231.4208251,-16.8670509
ZTF22aadetzg,231.4454139,30.2020365
ZTF22aakethm,231.4830897,18.5379966
ZTF20aazpoif,231.4938061,46.3123838
ZTF18aaizgoq,231.5167036,36.3230947
ZTF18aaxtcdm,231.5497987,6.3571343
ZTF18acvjnst,231.5760805,8.9524493
ZTF20abbilvk,231.5788337,59.3524956
ZTF22aajpdbs,231.5829434,50.6808104
ZTF18aaovbiy,231.6595276,28.8661958
ZTF19aaktpns,231.6946139,18.7512837
ZTF22aaojcoc,231.7375441,3.1107168
ZTF18aartjmf,231.7449343,8.2614335
ZTF19aatnefp,231.7488143,-1.1132797
ZTF19aaywyug,231.8312071,28.0570903
ZTF20aasitqe,231.8528991,-13.0183205
ZTF18abltebf,231.8550459,-0.4475875
ZTF21abowpnd,231.8599601,28.8454735
ZTF19aailuvj,231.8757539,28.6994551
ZTF18abhbqbh,231.9223068,69.8287034
ZTF21aaabubo,231.9363626,61.6014299
ZTF22abbpvzk,231.9405687,25.8866037
ZTF18aaqffyp,231.9450118,34.94821795
Gaia21ftp,231.982,7.660669444444445
ZTF19aailvgo,231.9994035,9.574615
ZTF18aawzens,232.0071158,29.6312243
ZTF18aaylcvo,232.0434802,16.9291251
ZTF19aambixl,232.0886221,11.5818574
ZTF21abmsppx,232.1462081,34.5616292
ZTF21aaxuwmu,232.1721748,26.1553681
ZTF21aazebgh,232.4084627,48.7768795
ZTF21aafnabs,232.4405491,13.8020934
ZTF19aanxrkt,232.4479674,7.2012461
ZTF21abamotd,232.4817765,8.5353045
ZTF21aauajgk,232.5318773,-0.5653106
ZTF23aaavxzf,232.5371716,30.1879147
ZTF22aaojclr,232.552271,7.7653093
ZTF18aaxqyki,232.5760244,57.6585399
ZTF18abixkjh,232.5884613,27.6295081
ZTF19abzmpku,232.6119563,36.7388905
ZTF20aasitrr,232.6237678,-12.6017195
ZTF21aagyvtq,232.6253647,30.9807354
ZTF19acyndbj,232.6325444,82.4488941
ZTF19aauxepf,232.6713534,-20.3859781
ZTF21aaxuylw,232.7865022,28.098718
ZTF22aasyada,232.8105326,50.2788407
ZTF19abahvdh,232.8643689,7.0952596
ZTF19acbwjue,232.9336641,61.833139
ZTF19abhzdjp,232.9515081,55.4295881
ZTF23aadqctr,233.0075056,4.8518514
ZTF18aazhwnh,233.0147827,23.5170546
ZTF22aabzqnf,233.1335398,4.6795615
ZTF22abyuxlw,233.1741564,46.1903667
ZTF20aboytzr,233.1797756,27.5218522
ZTF20aattqfr,233.1850129,4.7465924
ZTF22aaohmcv,233.1891714,23.0864343
ZTF19aawnqoj,233.21466,6.2945281
ZTF21abfjgwr,233.3155485,-5.2826141
ZTF20aciwcuz,233.3247978,45.0043269
ZTF22aaafbjo,233.3976319,48.9069332
ATLAS22dor,233.3976375,48.907063888888885
ZTF22aaayjwx,233.397659,48.9069856
ZTF21aaxtsqe,233.4588114,30.937292
ZTF20aaurjzv,233.4684983,56.6910118
ZTF18abetehf,233.4871561,31.169817
ZTF22aahygkd,233.5085683,6.2188646
ZTF19aadnxgj,233.515125,2.2111161
ZTF23aaldzxz,233.567574,-0.1961908
ZTF20aauowam,233.6377471,37.5338747
ZTF23aaixaqp,233.6496905,30.5883699
ZTF20aayvymx,233.7844499,23.9455833
ZTF21aanwfjk,233.7917233,35.6203599
ZTF20aaxuwuh,233.8007402,33.1994227
ZTF20aaxmtxg,233.8132553,31.2215291
ZTF20aayeims,233.8138124,-3.4446708
ZTF19aardunx,233.8618683,8.3864833
ZTF21aavhlry,233.8927515,5.3922088
ZTF19aaobwpx,233.9104111,35.0117493
ZTF20acyrupb,233.9672887,40.9325388
ZTF22aaedgbt,233.9984149,3.4275032
ZTF21abaevgu,234.0372536,4.3124965
ZTF20aboyujf,234.0936301,27.1962644
ZTF18ablqlzp,234.133273,41.7998461
ZTF20aaybqae,234.1508481,25.9229206
ZTF18abjtger,234.2213909,66.0582624
ZTF22aaowhti,234.4039921,-3.8498081
ZTF22aayxdkd,234.4085295,50.9072579
ZTF19aawwlxc,234.4502178,34.9212898
ZTF23aajmpsa,234.5064348,14.4117511
ZTF18abpamut,234.5125697,51.3603364
ZTF20abawgdl,234.5422946,4.7806379
ZTF20abawntz,234.5480095,3.0279082
ZTF18aarunub,234.5537859,39.7327334
ZTF20aadccda,234.6069375,13.5050901
ZTF20aalrptc,234.7648669,31.1984207
ZTF22aajjasl,234.7707439,21.7075128
ZTF22aajigho,234.7826228,6.776038
ZTF22aaohwcy,234.8509178,53.7325106
ZTF22aauuxul,234.878197,34.8553071
ZTF22aavwyfw,234.9099219,3.2069063
ZTF22aajpgof,234.94635,-20.1647623
ZTF20aadccel,234.9818741,21.6430561
ZTF18ablhvfr,235.0460643,61.5300093
ZTF21aaoghxv,235.0605369,57.2359079
ZTF21abbkglo,235.0891052,7.2815414
ZTF19aaywlmi,235.1007121,41.7837152
ZTF21aamgrtx,235.203577,17.8851547
ZTF20abavnaw,235.2579276,52.8620065
ZTF20aapcmur,235.2804064,22.1291598
ZTF19abzmpvb,235.3661945,46.485185
ZTF22aafpbbu,235.4951938,2.9301514
ZTF20aaqtnam,235.5567656,23.8848661
ZTF21aaqdxzv,235.6545619,6.8545378
ZTF22aaafmxf,235.6765573,20.5973086
ZTF23aadjsyj,235.7605992,-24.6991743
ZTF21aaabwzx,235.797447,17.8131444
ZTF21aawtewf,235.8379275,42.1536774
ZTF19aamhlnl,235.8451307,15.5296924
ZTF23aaqjrsx,235.8606474,-7.0387971
ZTF21abkavmp,235.8636003,7.9068471
ZTF21aaxvrva,235.9763714,26.2466892
ZTF20aauwhyi,235.9833799,34.417835
ZTF18aagrcfl,236.0958877,39.5581081
ZTF20aaznoxg,236.2868537,21.8782612
ZTF22aayaemx,236.3049263,11.2031663
ZTF18aaxkjmm,236.3712992,35.8552223
ZTF23aailodz,236.4154845,20.631356
ZTF18abgledy,236.4234515,11.9528275
ZTF21abjciip,236.4942342,54.1615351
ZTF18abkhcwl,236.5295473,29.7335075
ZTF18aaqgbju,236.5666279,29.0946345
ZTF23aaoxywk,236.5705219,19.899295
ZTF21aagtuzm,236.6332795,22.5373862
ZTF21aayqycm,236.6598073,-7.1582972
ZTF19abnktws,236.6797914,28.1982063
ZTF19ablrkfz,236.6956084,32.1288099
ZTF23aaglprc,236.7638645,11.1526019
ZTF21aaqupdt,236.7682498,6.1106985
ZTF20aasxfcd,236.7744734,8.8624389
ZTF19aadyioa,236.7840156,33.2141653
ZTF18abcscfv,236.9001429,-10.4607552
ZTF22abeirot,236.9583643,35.3916169
ZTF19aalzmiu,236.9960828,40.8169476
ZTF22abbrxbz,237.0019342,74.5940449
ZTF23aaazbsu,237.0303013,-8.771051
ZTF21abgxudc,237.0914707,69.3858668
ZTF23aabqqsl,237.1067582,19.4910651
ZTF22aadexro,237.1301972,11.4572046
ZTF21abdcauj,237.166599,20.059292
ZTF20aazhtvi,237.1813117,29.8175083
ZTF21abhzboh,237.2374438,6.8426531
ZTF23aaaepzi,237.2823503,44.7003423
ZTF20abszzlp,237.2860486,68.0439506
ZTF21abwgpgt,237.385352,65.703276
ZTF21aaptmrn,237.3875946,4.6709449
ZTF20abkacis,237.4294281,38.9950003
ZTF20aboytyf,237.4599369,27.0778781
ZTF20aankixb,237.463694,34.52053875
ZTF21abkzgae,237.5103345,38.4141134
ZTF18aagstdc,237.514822,42.0884821
ZTF21aaloalc,237.5714161,8.3593879
ZTF20aaxbvkt,237.5906507,-16.7870939
ZTF23aajaraz,237.6432815,27.1607426
ZTF19abpuikr,237.6558585,23.0469261
ZTF22aaketce,237.682701,7.1811968
ZTF21aaujakt,237.71705,61.9810598
ZTF21abutpwh,237.7367259,20.0748407
ZTF22aasaapb,237.7428955,68.5854807
ZTF18abjyime,237.7763805,8.9754481
ZTF19aanuuen,237.8382236,8.2714556
ZTF19aaupkrl,237.8487883,61.0801869
ZTF20acwytmh,237.8643805,22.6032851
ZTF22aaafqzd,237.9291802,34.0452781
ZTF22aaaytvy,237.9292447,34.0451897
ZTF19adajqcq,237.9606126,52.1517635
ZTF20abeeahl,237.974,34.0733906
ZTF18absdxpk,238.0137213,30.7349929
ZTF18aczeraq,238.0387566,46.6093829
ZTF22aaedrzw,238.0443527,6.2856185
ZTF20aagmrid,238.0505852,4.8446704
ZTF20acyrodl,238.0696031,33.9410404
ZTF18absstyb,238.0925068,22.9323671
ZTF20aattriw,238.1205817,24.4940939
ZTF19aavyafo,238.1302511,-15.3297719
ZTF20aattrld,238.1366437,22.4799646
ZTF18abbpeqo,238.2268836,50.6193788
ZTF22aaotrax,238.3932581,24.9133699
ZTF23aadjoiv,238.408992,-19.3939992
ZTF22aacilxj,238.4314628,24.0010356
ZTF21abeokcr,238.5240686,24.5947898
ZTF18aaunfqq,238.5799772,39.4539625
ZTF19abpyjqx,238.5853353,21.4586371
ZTF21aawjiss,238.5924218,24.490408
ZTF19aazzpje,238.6585116,24.6908044
ZTF21abkiefj,238.6697142,-13.351496
ZTF20aabqiiy,238.7138701,30.0252473
ZTF18aannern,238.7581262,41.5781419
ZTF21abpomzy,238.9417152,25.4411492
ZTF20aazkxcw,238.9726982,11.9786851
ZTF19aanxosu,238.9933172,36.7066617
ZTF20aaerqjd,238.9955868,53.7502144
ZTF20aayxcyn,239.0181766,33.9066468
ZTF22abakeha,239.0995659,12.1323178
ZTF19abauzma,239.1133128,19.168425
ZTF18aaudfnk,239.1321201,44.6020109
ZTF20aascttq,239.1724029,23.2639651
ZTF21abcwsho,239.1837203,25.6740012
ZTF21abmspkq,239.1919594,28.758185
ZTF18aaiwkwk,239.1929338,35.0247028
ZTF20aasxerr,239.1980405,8.7572435
ZTF22aaxklbk,239.1985998,25.3558552
ZTF21abgmyzw,239.226034,17.3092721
ZTF18abcrxoj,239.2596622,37.4170419
ZTF21abcmvci,239.28444,-0.2911414
ZTF18aaqvuhl,239.2984885,34.5254218
ZTF23aaijdwl,239.3439342,36.216086
ZTF19aaypehm,239.360122,29.5279301
ZTF22aadetzs,239.4630647,29.9196467
ZTF22abgvnle,239.4969157,40.0328735
ZTF22abjrbmf,239.497167,53.297517
ZTF18aaiykoz,239.4978413,40.0338955
ZTF21abbkefe,239.5396309,12.0439231
ZTF18abmjvpb,239.5487323,19.7652055
ZTF20abfsemq,239.5589038,18.1027964
ZTF19abxdnzt,239.5819017,46.9280597
ZTF21abhyukx,239.5826533,27.3760917
ZTF20aascwar,239.6032606,32.9690177
ZTF19acaqyjp,239.6518059,44.9020449
ZTF18aauworo,239.6710573,21.120444
ZTF19aaxffum,239.6715895,11.2402175
ZTF20aazppkz,239.6795633,26.8193495
ZTF23aagvchk,239.7415301,27.9873487
ZTF18aaibcxu,239.7462242,63.7105163
ZTF19aavoiyc,239.7732604,19.8013695
ZTF19abitbcj,239.8811038,43.4295853
ZTF20abnrdse,240.0075848,37.8248813
ZTF18abjwahi,240.0149346,23.3807231
ZTF22aasfzzf,240.1042906,49.3919382
ZTF18aaoxrup,240.2161644,56.3528575
ZTF21aamgrxm,240.2259629,8.0894544
ZTF20absyium,240.243347,70.6041885
ZTF18abjvzxx,240.2726994,11.944189
ZTF20aatzwgk,240.2761318,19.4502046
ZTF19aaujzqh,240.2776576,49.0097417
ZTF20aaemtgw,240.3349676,16.6777746
ZTF19aacivvy,240.3377435,15.4443433
ZTF21abistmz,240.344383,-21.7722378
ZTF19aarlefl,240.4066275,16.4359777
ZTF20acfsrww,240.4204249,21.3548949
ZTF21aaaytny,240.4395905,18.0192576
ZTF18aamlhee,240.4542477,47.3907272
ZTF19aasigfv,240.458006,22.0047567
ZTF20aczgvcg,240.4918183,65.8994885
ZTF19abhzelh,240.5239633,52.4440397
ZTF22aaohzok,240.5390883,-6.4345386
ZTF21abowyfn,240.5425819,-24.368983
ZTF19aalsqqy,240.549034,15.9181275
ZTF23aaabztz,240.5780264,36.1884492
ZTF21aalkjbl,240.666484,15.7621093
ZTF23aadcalf,240.6671305,19.4884962
ZTF18aazijke,240.6878613,25.2521837
ZTF22aalwnzj,240.7575811,48.2793749
ZTF18abbikrz,240.7672424,19.182311
ZTF21aatlesr,240.8874918,14.5522324
ZTF21abowxeh,240.9284361,-20.5031303
ZTF18abealop,240.9350753,54.304041100000006
ZTF19abhbjge,240.9551849,-6.5956022
ZTF19abvalfd,240.9654296,39.9854769
ZTF19acbpxwt,240.9868948,65.6711993
ZTF22aaafmzj,240.9957015,40.9527757
ZTF21aazcune,241.0046272,-14.4339731
ZTF19abvvpoh,241.0160927,18.4717939
ZTF21abfoxwp,241.0273229,-21.4660112
ZTF22abgpfwa,241.043089,28.3395659
ZTF19aaomkvl,241.1252023,17.4708219
ZTF18aaitowa,241.14952695,71.47551995
ZTF19aazgdss,241.1804288,27.9533426
ZTF21abcmlzt,241.1900168,61.4849378
ZTF22aajtojx,241.1935807,33.356106
ZTF22abanxam,241.2529619,27.258235
ZTF20aasctts,241.2558798,27.260256
ZTF18abddrhd,241.2673252,36.0940761
ZTF21abxhspf,241.2677201,23.9170718
ZTF22aaozpun,241.2974133,31.5884405
ZTF19abvzwlq,241.3657409,57.9578895
ZTF20aaxcbvg,241.3684244,10.9192033
ZTF22abjrdho,241.3937678,17.6128185
ZTF21aaswtok,241.4124987,3.0719318
ZTF19abzmnrh,241.4411151,10.5953289
ZTF22aajrrzz,241.4584475,17.4798158
ZTF19abzmnuk,241.5640496,15.6476088
ZTF19aamaeve,241.598752,27.3916238
ZTF22abfvrcb,241.7082591,21.8632418
ZTF18aaxrvzj,241.73979915,59.0152347
ZTF18abqdadp,241.7626588,15.5957751
ZTF20aahqcup,241.8339926,37.0251087
ZTF20abjapav,241.8472425,13.8926832
ZTF19abpbmli,241.8572755,15.6358548
ZTF21aaxtsum,241.8806102,33.5036778
ZTF19abggnnp,241.8950689,48.0349475
ZTF21abrghol,241.9504176,39.1936335
ZTF20abgwffm,242.0063312,0.0420415
ZTF19abfwnar,242.04598915,54.8695472
ZTF21abvqrln,242.1252351,23.7011316
ZTF21abbzjeq,242.2380065,35.4211323
ZTF19aavsyhq,242.428864,-4.3883344
ZTF20abjrrum,242.4306664,31.3110238
ZTF23aapbsmr,242.4596409,15.5985856
ZTF18abkifng,242.4701507,65.9383723
ZTF20acebgre,242.5501427,54.4054197
ZTF22abjqztl,242.6438722,64.8287999
ZTF18aboaeqy,242.6767723,42.5940332
ZTF19abcupln,242.6783444,15.1558938
ZTF20aappgod,242.7052509,1.6249843
ZTF19aavowpa,242.7380462,57.9103399
ZTF20aarkdoj,242.7673776,30.4540874
ZTF18aazblzy,242.839479,36.9942992
ZTF21aavhlok,242.8436302,28.87314
ZTF23aaejwfe,242.8761298,52.4610925
ZTF23aapogvn,242.8950902,58.9675427
ZTF21aazcjbh,243.0822265,26.7834841
ZTF21abowsub,243.1382006,39.7907554
ZTF23aanbdib,243.1643455,3.0211974
ZTF18aatmlsy,243.2756229,38.0644257
ZTF19aaqtcmy,243.2968797,54.788237
ZTF21aaxksct,243.3524958,60.8882059
ZTF21aagtpyw,243.3626453,23.3375562
ZTF18aboztku,243.4231504,10.6586123
ZTF19aamvmer,243.4260316,47.0537239
ZTF20abapvvq,243.4270764,-20.9527415
ZTF20abbhyxu,243.4396652,22.9207066
ZTF20acebweq,243.4426103,22.9196801
ZTF20acgpigm,243.4909825,49.9757626
ZTF18acyyhgi,243.5057915,20.4399495
ZTF20abdzrxo,243.515609,14.2826236
ZTF19aayabqe,243.5226326,60.7831442
ZTF20abatows,243.532376,30.0416735
ZTF20abcawtk,243.5350859,30.042996
ZTF21aaxhzru,243.5445411,75.4010808
ZTF19abgppki,243.5708988,30.9994438
ZTF18abltdkd,243.5862221,3.2319565
ZTF18aasprui,243.6407905,36.9434551
ZTF18abobkii,243.6956601,43.3052443
ZTF19aatnfci,243.7055948,-11.9279767
ZTF20aazpwen,243.8178468,21.0932611
ZTF22aadeqoe,243.8993207,61.697805
ZTF19aalrtfm,243.9368776,1.3750468
ZTF18abixkdo,243.9521154,19.6570699
ZTF22aaezjuu,243.9585499,59.4333866
ZTF22aatemqx,244.0678227,34.8941728
ZTF21abuyhau,244.0753801,37.636879
ZTF22abatqod,244.125456,21.2514865
ZTF21aazmflz,244.1420726,20.9195096
ZTF18aatpqxq,244.1886333,49.3033005
ZTF20aayxkqy,244.2279,52.0936502
ZTF23aabrsiv,244.2307304,10.5614049
ZTF18aaqydat,244.2440691,27.6177342
ZTF21abhsiux,244.2440767,27.617723
ZTF18aaumlfl,244.2707135,50.7924609
ZTF19aanmeyw,244.3646883,0.9867316
ZTF18abssuxz,244.451509,41.4695126
ZTF21aawiwqh,244.4735592,32.1091183
ZTF22aamxszf,244.4832163,-5.0914745
ZTF20aawmlfq,244.5321635,21.0662655
ZTF18abuqugw,244.5576436,39.1239985
ZTF22aajykxi,244.6030191,12.4704555
ZTF21absbujl,244.6032163,38.1333422
ZTF19abzhzet,244.6435068,45.7132039
ZTF18aaxmhvk,244.6779409,40.0726189
ZTF18aazixbw,244.7416244,56.7168347
ZTF19aapapdb,244.79616255,57.98001
ZTF21aakvrgb,244.7983166,30.5411235
ZTF19aawyepw,244.8050528,34.1652504
ZTF20aanvqhk,244.8132762,15.1195352
ZTF19abqhikf,244.826463,42.2193429
ZTF18ablqkba,244.8286936,36.490339
ZTF23aabutwh,244.8750792,18.4794093
ZTF18aaykjei,244.9123429,49.1851745
ZTF22aakyrye,244.9298189,-0.9834841
ZTF18abmjyvo,244.9342141,50.551842
ZTF21abjpphz,245.017293,5.048395
ZTF19aanydko,245.0180016,-3.2640435
ZTF20aatulug,245.0239951,61.7903071
ZTF19abkromi,245.0686122,52.6686441
ZTF20abguygh,245.1254808,30.0225437
ZTF18abdfwur,245.1797191,65.6391529
ZTF20abjubmm,245.1802818,37.3310006
ZTF20abqiyna,245.2356434,35.1274092
ZTF22abfvsbt,245.286263,50.8718126
ZTF21aaqwjlz,245.3166609,14.5526946
ZTF20abwayjb,245.3918512,32.56747
ZTF21abuuuuj,245.3932765,45.6912296
ZTF20aahpwym,245.4428978,50.727812
ZTF21aapvsxv,245.5417965,21.2221123
ZTF18aavuzhe,245.5445406,26.6149351
ZTF22abjrqxz,245.5708638,23.3359461
